,base,clouds: all,cod,coord: lat,coord: lon,dt,id,main: grnd_level,main: humidity,main: pressure,main: sea_level,main: temp,main: temp_max,main: temp_min,name,rain: 3h,sys: country,sys: id,sys: message,sys: sunrise,sys: sunset,sys: type,visibility,weather: description,weather: icon,weather: id,weather: main,wind: deg,wind: gust,wind: speed
344,stations,0,200,-0.28,36.07,1533444343,184622,821.36,67,821.36,1029.79,58.0,58.0,58.0,Nakuru,0.345,KE,4970,0.0043,1533440316,1533483890,1,10000,clear sky,01d,800,Clear,164.501,7.7,3.98
345,stations,64,200,-18.47,-47.2,1533444343,3465487,931.84,81,931.84,1028.65,65.11,65.11,65.11,Coromandel,0.345,BR,4970,0.0044,1533461662,1533502521,1,10000,broken clouds,04n,803,Clouds,161.501,7.7,4.76
346,stations,44,200,-21.72,-48.1,1533444343,3472338,958.02,92,958.02,1028.98,59.08,59.08,59.08,Americo Brasiliense,0.345,BR,4970,0.0036,1533462143,1533502475,1,10000,scattered clouds,03n,802,Clouds,334.501,7.7,2.75
347,stations,8,200,56.9,118.26,1533444344,2025630,879.4,77,879.4,1027.19,56.02,56.02,56.02,Chara,0.345,RU,4970,0.0029,1533413619,1533471055,1,10000,clear sky,02d,800,Clear,105.001,7.7,1.63
348,stations,0,200,9.49,50.81,1533444344,64814,1021.01,82,1021.01,1025.98,79.6,79.6,79.6,Bandarbeyla,0.345,SO,4970,0.0028,1533436054,1533481071,1,10000,clear sky,01d,800,Clear,207.001,7.7,26.69
349,stations,0,200,68.06,166.44,1533444344,2126682,967.67,48,967.67,1018.96,59.98,59.98,59.98,Bilibino,0.345,RU,4970,0.0029,1533396387,1533465012,1,10000,clear sky,01d,800,Clear,71.0009,7.7,2.98
350,stations,68,200,-5.2,-35.46,1533444345,3386213,1022.47,91,1022.47,1026.75,75.73,75.73,75.73,Touros,0.345,BR,4970,0.0031,1533457841,1533500700,1,10000,broken clouds,04n,803,Clouds,129.501,7.7,11.48
351,stations,90,200,40.8,-124.16,1533443700,5563397,1022.47,87,1018.0,1026.75,57.2,57.2,57.2,Eureka,0.345,US,386,0.0038,1533475037,1533526035,1,16093,overcast clouds,04n,804,Clouds,340.0,7.7,8.05
352,stations,80,200,62.49,17.33,1533442800,2669047,1022.47,82,1009.0,1026.75,54.37,55.4,53.6,Timra,0.345,SE,5405,0.003,1533435835,1533497241,1,10000,broken clouds,04d,803,Clouds,320.0,7.7,6.93
353,stations,92,200,70.03,20.97,1533444346,777682,1007.55,100,1007.55,1019.82,52.42,52.42,52.42,Skjervoy,2.425,NO,5405,0.0042,1533429199,1533501907,1,10000,light rain,10d,500,Rain,285.501,7.7,7.9
354,stations,0,200,-15.0,22.67,1533444346,915471,914.98,40,914.98,1031.0,57.82,57.82,57.82,Kalabo,2.425,ZM,5405,0.0032,1533444626,1533486020,1,10000,clear sky,01n,800,Clear,59.0009,7.7,11.7
355,stations,0,200,-29.34,31.29,1533444346,952734,995.88,77,995.88,1028.25,63.76,63.76,63.76,Stanger,2.425,ZA,5405,0.0037,1533443773,1533482745,1,10000,clear sky,01d,800,Clear,187.501,7.7,5.32
356,stations,90,200,45.99,-123.92,1533442500,5750984,995.88,100,1016.0,1028.25,58.14,59.0,57.2,Seaside,2.425,US,2276,0.0038,1533474201,1533526746,1,16093,overcast clouds,04n,804,Clouds,260.0,7.7,6.93
357,stations,64,200,53.8,-9.52,1533444337,2960970,1027.98,98,1027.98,1037.0,52.96,52.96,52.96,Westport,2.425,IE,2276,0.0037,1533445157,1533500860,1,16093,broken clouds,04n,803,Clouds,176.001,7.7,3.87
358,stations,20,200,-22.09,-70.2,1533444347,3869716,947.49,100,947.49,1031.93,51.7,51.7,51.7,Tocopilla,2.425,CL,2276,0.0035,1533467476,1533507749,1,16093,few clouds,02n,801,Clouds,159.501,7.7,1.19
359,stations,1,200,42.95,-85.49,1533442620,4998005,947.49,69,1018.0,1031.93,77.9,80.6,73.4,Ada,2.425,US,1419,0.0042,1533465445,1533517063,1,16093,clear sky,01n,800,Clear,190.0,7.7,8.05
360,stations,68,200,11.67,92.75,1533444348,1259385,1020.85,100,1020.85,1021.19,81.94,81.94,81.94,Port Blair,2.425,IN,1419,0.005,1533425820,1533471173,1,16093,broken clouds,04d,803,Clouds,245.501,7.7,25.46
361,stations,40,200,53.05,158.65,1533441600,2122104,1020.85,53,1001.0,1021.19,73.4,73.4,73.4,Petropavlovsk-Kamchatskiy,2.425,RU,7248,0.0043,1533404928,1533460376,1,10000,scattered clouds,03d,802,Clouds,220.0,7.7,8.95
362,stations,44,200,40.29,97.04,1533444349,1528998,847.46,40,847.46,1019.05,83.02,83.02,83.02,Yumen,2.425,CN,7248,0.0038,1533421983,1533472922,1,10000,scattered clouds,03d,802,Clouds,268.501,7.7,3.31
363,stations,88,200,56.95,90.69,1533444349,1508260,995.88,100,995.88,1019.9,61.69,61.69,61.69,Novobirilyussy,0.835,RU,7248,0.0027,1533420230,1533477676,1,10000,light rain,10d,500,Rain,286.001,7.7,7.23
364,stations,75,200,8.16,-72.46,1533441600,3679130,995.88,83,1015.0,1019.9,77.0,77.0,77.0,Puerto Lleras,0.835,CO,4249,0.0035,1533465741,1533510550,1,9000,light intensity drizzle,09n,300,Drizzle,210.0,7.7,4.7
365,stations,92,200,70.86,29.09,1533444350,780687,999.61,100,999.61,1017.55,52.33,52.33,52.33,Berlevag,1.03,NO,4249,0.0034,1533425883,1533501213,1,9000,light rain,10d,500,Rain,261.501,7.7,4.43
366,stations,24,200,26.88,-111.98,1533444350,3995236,981.21,78,981.21,1022.61,82.3,82.3,82.3,Mulege,1.03,MX,4249,0.0034,1533473679,1533521565,1,9000,few clouds,02n,801,Clouds,105.001,7.7,0.4
367,stations,0,200,-7.24,35.72,1533444351,158825,923.57,62,923.57,1032.1,66.19,66.19,66.19,Izazi,1.03,TZ,4249,0.0033,1533440910,1533483468,1,9000,clear sky,01d,800,Clear,114.501,7.7,3.31
368,stations,0,200,38.8,-9.45,1533443400,2269142,923.57,32,1015.0,1032.1,76.28,82.4,71.6,Colares,1.03,PT,5961,0.0056,1533447754,1533498265,1,10000,clear sky,01n,800,Clear,114.501,7.7,1.12
369,stations,20,200,-19.98,57.61,1533441600,934649,923.57,69,1025.0,1032.1,73.4,73.4,73.4,Cap Malheureux,1.03,MU,6729,0.0035,1533436639,1533477241,1,10000,few clouds,02d,801,Clouds,160.0,7.7,9.17
370,stations,36,200,7.42,81.82,1533444351,1242110,1008.69,72,1008.69,1023.83,88.06,88.06,88.06,Kalmunai,1.03,LK,6729,0.0036,1533428767,1533473475,1,10000,scattered clouds,03d,802,Clouds,218.001,7.7,3.65
371,stations,24,200,-8.35,-72.75,1533444352,3662761,999.85,92,999.85,1024.19,73.3,73.3,73.3,Redencao,1.03,BR,6729,0.0083,1533467020,1533509421,1,10000,few clouds,02n,801,Clouds,37.0009,7.7,3.09
372,stations,0,200,53.62,34.15,1533441600,489271,999.85,82,1010.0,1024.19,68.0,68.0,68.0,Star,1.03,RU,7321,0.0035,1533434707,1533490351,1,10000,clear sky,01d,800,Clear,300.0,7.7,2.24
373,stations,0,200,-18.36,21.84,1533444353,933077,913.85,38,913.85,1030.19,63.31,63.31,63.31,Shakawe,1.03,BW,7321,0.0033,1533445090,1533485957,1,10000,clear sky,01n,800,Clear,23.0009,7.7,10.69
374,stations,90,200,42.73,-73.69,1533442800,5141502,913.85,93,1021.0,1030.19,64.76,68.0,62.6,Troy,1.03,US,2898,0.0046,1533462643,1533514202,1,1207,fog,50n,741,Fog,266.501,7.7,2.19
375,stations,68,200,26.25,105.93,1533444353,1817968,875.83,84,875.83,1019.13,74.83,74.83,74.83,Anshun,1.03,CN,2898,0.003,1533421422,1533469234,1,1207,broken clouds,04d,803,Clouds,152.501,7.7,4.09
376,stations,40,200,0.05,-51.07,1533441600,3396016,875.83,100,1012.0,1019.13,78.8,78.8,78.8,Macapa,1.03,BR,4539,0.0033,1533461204,1533504826,1,10000,scattered clouds,03n,802,Clouds,30.0,7.7,5.82
377,stations,92,200,13.22,80.32,1533443400,1267433,875.83,66,1009.0,1019.13,89.6,89.6,89.6,Kattivakkam,1.03,IN,7834,0.0032,1533428683,1533474276,1,5000,haze,50d,721,Haze,250.0,7.7,9.17
378,stations,20,200,-10.68,35.65,1533441600,877401,875.83,76,1025.0,1019.13,53.6,53.6,53.6,Songea,1.03,TZ,6498,0.0068,1533441183,1533483231,1,10000,few clouds,02d,801,Clouds,98.0009,7.7,3.76
379,stations,0,200,-2.79,-49.67,1533444355,3406844,1021.5,90,1021.5,1025.0,74.83,74.83,74.83,Baiao,1.03,BR,6498,0.0042,1533461075,1533504285,1,10000,clear sky,01n,800,Clear,43.5009,7.7,2.98
380,stations,0,200,42.43,68.8,1533441600,1526168,1021.5,30,1009.0,1025.0,84.2,84.2,84.2,Arys,1.03,KZ,7200,0.0032,1533428464,1533479991,1,10000,clear sky,01d,800,Clear,43.5009,7.7,2.24
381,stations,75,200,60.72,-135.06,1533441600,6180550,1021.5,43,1014.0,1025.0,69.8,69.8,69.8,Whitehorse,1.03,CA,3963,0.0035,1533473219,1533533015,1,64372,broken clouds,04n,803,Clouds,200.0,8.7,13.87
382,stations,64,200,21.68,-105.33,1533444356,3983636,1025.55,99,1025.55,1024.03,85.09,85.09,85.09,Guadalupe Victoria,1.03,MX,3963,0.0033,1533472553,1533519504,1,64372,broken clouds,04n,803,Clouds,307.001,8.7,2.3
383,stations,20,200,-26.65,15.16,1533444356,3355672,1020.36,93,1020.36,1035.14,47.92,47.92,47.92,Luderitz,1.03,NA,3963,0.0031,1533447394,1533486864,1,64372,few clouds,02n,801,Clouds,87.5009,8.7,3.76
384,stations,80,200,-25.1,-52.88,1533444356,3461892,957.05,99,957.05,1031.25,55.3,55.3,55.3,Guaraniacu,1.03,BR,3963,0.004,1533463578,1533503336,1,64372,broken clouds,04n,803,Clouds,166.001,8.7,3.42
385,stations,76,200,-14.27,50.17,1533444357,1056899,1033.82,100,1033.82,1036.35,73.93,73.93,73.93,Sambava,1.03,MG,3963,0.0036,1533437971,1533479475,1,64372,broken clouds,04d,803,Clouds,157.501,8.7,18.3
386,stations,32,200,52.4,-6.94,1533444357,2962252,1030.01,92,1030.01,1037.49,58.36,58.36,58.36,New Ross,1.03,IE,3963,0.0063,1533444864,1533499919,1,64372,scattered clouds,03n,802,Clouds,152.501,8.7,3.42
387,stations,0,200,-30.55,29.42,1533444357,988356,875.42,38,875.42,1029.42,54.58,54.58,54.58,Kokstad,1.03,ZA,3963,0.0037,1533444338,1533483079,1,64372,clear sky,01d,800,Clear,292.501,8.7,9.69
388,stations,64,200,67.55,63.78,1533444358,1486910,998.72,87,998.72,1018.72,47.47,47.47,47.47,Komsomolskiy,1.03,RU,3963,0.004,1533421557,1533489134,1,64372,broken clouds,04d,803,Clouds,237.001,8.7,5.99
389,stations,75,200,-22.82,-43.41,1533441600,3456160,998.72,88,1017.0,1018.72,67.98,69.8,66.2,Olinda,1.03,BR,4500,0.004,1533461110,1533501257,1,10000,broken clouds,04n,803,Clouds,280.0,8.7,6.93
390,stations,1,200,35.39,-94.42,1533442500,4111410,998.72,61,1018.0,1018.72,78.82,80.6,75.2,Fort Smith,1.03,US,265,0.0042,1533468574,1533518232,1,16093,clear sky,01n,800,Clear,150.0,8.7,3.36
391,stations,88,200,-6.12,141.3,1533444359,2093846,1011.85,89,1011.85,1023.87,76.0,76.0,76.0,Kiunga,0.18000000000001,PG,265,0.0035,1533415492,1533458210,1,16093,light rain,10d,500,Rain,324.501,8.7,2.75
392,stations,0,200,-25.41,-70.49,1533444359,3870243,872.18,88,872.18,1031.69,43.87,43.87,43.87,Taltal,0.18000000000001,CL,265,0.0061,1533467830,1533507537,1,16093,clear sky,01n,800,Clear,46.5009,8.7,2.75
393,stations,92,200,-23.78,-45.36,1533444360,3461425,1022.39,100,1022.39,1027.56,67.81,67.81,67.81,Ilhabela,0.18000000000001,BR,265,0.0031,1533461660,1533501644,1,16093,overcast clouds,04n,804,Clouds,44.0009,8.7,4.76
394,stations,24,200,-30.86,30.37,1533444360,978895,1013.55,84,1013.55,1028.57,63.4,63.4,63.4,Margate,0.18000000000001,ZA,265,0.0036,1533444140,1533482820,1,16093,few clouds,02d,801,Clouds,204.001,8.7,9.69
395,stations,88,200,-3.66,152.44,1533444360,2090021,1016.96,100,1016.96,1022.9,76.27,76.27,76.27,Namatanai,5.125,PG,265,0.003,1533412637,1533455717,1,16093,moderate rain,10d,501,Rain,195.501,8.7,2.42
396,stations,100,200,48.76,-91.62,1533444361,5888001,970.91,98,970.91,1019.01,62.95,62.95,62.95,Atikokan,1.9,CA,265,0.004,1533465954,1533519483,1,16093,light rain,10n,500,Rain,249.501,8.7,5.21
397,stations,90,200,63.59,-135.9,1533441600,6068416,970.91,93,1012.0,1019.01,59.0,59.0,59.0,Mayo,1.9,CA,3955,0.0029,1533472158,1533534451,1,32186,light rain,10n,500,Rain,190.0,8.7,2.24
398,stations,90,200,64.86,-147.8,1533441480,5859699,970.91,59,1011.0,1019.01,65.57,66.2,64.4,College,1.9,US,63,0.0036,1533474338,1533537965,1,16093,overcast clouds,04n,804,Clouds,270.0,8.7,8.05
399,stations,20,200,1.3,124.91,1533443400,1623424,970.91,46,1008.0,1019.01,91.4,91.4,91.4,Tondano,1.9,ID,8012,0.0034,1533418880,1533462685,1,10000,few clouds,02d,801,Clouds,180.0,8.7,8.05
400,stations,40,200,54.27,-110.74,1533441600,5905616,970.91,72,1013.0,1019.01,64.4,64.4,64.4,Bonnyville,1.9,CA,3151,0.0036,1533469363,1533525234,1,24140,scattered clouds,03n,802,Clouds,320.0,8.7,3.36
401,stations,12,200,50.1,118.04,1533444362,2021618,942.7,75,942.7,1025.57,72.58,72.58,72.58,Krasnokamensk,1.9,RU,3151,0.0031,1533415327,1533469478,1,24140,few clouds,02d,801,Clouds,99.5009,8.7,4.99
402,stations,88,200,-34.05,23.37,1533444363,964712,1024.66,100,1024.66,1031.77,54.76,54.76,54.76,Plettenberg Bay,0.56,ZA,3151,0.0034,1533446143,1533484180,1,24140,light rain,10n,500,Rain,303.001,8.7,5.66
403,stations,44,200,29.72,112.52,1533444363,1788268,1012.66,71,1012.66,1015.92,94.72,94.72,94.72,Dongsheng,0.56,CN,3151,0.0033,1533419500,1533467989,1,24140,scattered clouds,03d,802,Clouds,197.501,8.7,7.0
404,stations,0,200,51.13,71.43,1533441600,1526273,1012.66,64,1013.0,1015.92,69.8,69.8,69.8,Astana,0.56,KZ,7193,0.0034,1533426312,1533480861,1,10000,clear sky,01d,800,Clear,40.0,8.7,8.95
405,stations,24,200,58.89,25.57,1533444364,589709,1011.44,83,1011.44,1020.5,68.26,68.26,68.26,Paide,0.56,EE,7193,0.0033,1533435267,1533493883,1,10000,few clouds,02d,801,Clouds,296.501,8.7,7.56
406,stations,12,200,56.72,21.61,1533442800,461602,1011.44,93,1010.0,1020.5,66.2,66.2,66.2,Aizpute,0.56,LV,7367,0.004,1533436900,1533494163,1,10000,few clouds,02d,801,Clouds,289.001,8.7,7.23
407,stations,1,200,30.37,-88.56,1533443700,4440397,1011.44,100,1021.0,1020.5,76.71,80.6,73.4,Pascagoula,0.56,US,215,0.0047,1533467713,1533516287,1,16093,clear sky,01n,800,Clear,119.001,8.7,3.42
408,stations,1,200,44.25,-116.97,1533441180,5611730,1011.44,21,1011.0,1020.5,80.6,80.6,80.6,Weiser,0.56,US,2303,0.0035,1533472810,1533524805,1,16093,clear sky,01n,800,Clear,310.0,8.7,9.17
409,stations,8,200,35.6,103.21,1533444366,1803331,755.78,77,755.78,1016.61,69.43,69.43,69.43,Linxia,0.56,CN,2303,0.0037,1533421093,1533470857,1,16093,clear sky,02d,800,Clear,26.5009,8.7,3.65
410,stations,20,200,32.38,-64.68,1533441300,3573061,755.78,74,1021.0,1016.61,80.6,80.6,80.6,Saint George,0.56,BM,4169,0.0029,1533461769,1533510767,1,10000,few clouds,02n,801,Clouds,70.0,8.7,12.75
411,stations,92,200,-39.45,173.86,1533444366,2206357,1014.77,100,1014.77,1024.68,53.23,53.23,53.23,Opunake,11.52,NZ,4169,0.0106,1533410663,1533447434,1,10000,moderate rain,10d,501,Rain,140.501,8.7,15.5
412,stations,40,200,55.1,-105.3,1533441600,6050066,1014.77,77,1012.0,1024.68,59.0,59.0,59.0,La Ronge,11.52,CA,3914,0.0039,1533467845,1533524138,1,24140,scattered clouds,03n,802,Clouds,360.0,8.7,9.17
413,stations,0,200,44.64,20.16,1533443400,783768,1014.77,93,1016.0,1024.68,65.28,66.2,64.4,Zvecka,11.52,RS,5969,0.0036,1533439811,1533491985,1,6000,fog,50d,741,Fog,194.001,8.7,2.98
414,stations,92,200,60.47,166.1,1533444368,2120591,993.29,92,993.29,1012.04,52.78,52.78,52.78,Tilichiki,11.52,RU,5969,0.0036,1533400913,1533460776,1,6000,overcast clouds,04d,804,Clouds,352.001,8.7,4.99
415,stations,8,200,-9.87,-56.08,1533444368,6316343,996.45,62,996.45,1022.21,77.08,77.08,77.08,Alta Floresta,11.52,BR,5969,0.0044,1533463132,1533505308,1,6000,clear sky,02n,800,Clear,122.501,8.7,2.19
416,stations,75,200,21.39,-158.15,1533442380,5851349,996.45,83,1014.0,1022.21,80.17,82.4,77.0,Nanakuli,11.52,US,828,0.0166,1533485258,1533532151,1,16093,broken clouds,04n,803,Clouds,60.0,8.7,12.75
417,stations,20,200,24.73,-77.79,1533441600,3572906,996.45,74,1020.0,1022.21,82.4,82.4,82.4,Andros Town,11.52,BS,4081,0.0037,1533465670,1533513166,1,10000,few clouds,02n,801,Clouds,100.0,8.7,6.93
418,stations,12,200,4.38,-7.71,1533444369,2276492,1027.17,100,1027.17,1028.41,76.81,76.81,76.81,Harper,11.52,LR,4081,0.0036,1533450481,1533494735,1,10000,few clouds,02n,801,Clouds,155.001,8.7,10.02
419,stations,64,200,-33.01,17.94,1533444284,3361934,1028.31,98,1028.31,1032.83,56.02,56.02,56.02,Saldanha,0.4,ZA,4081,0.003,1533447337,1533485591,1,10000,light rain,10n,500,Rain,340.001,8.7,5.77
420,stations,20,200,50.99,-118.19,1533441600,6121621,1028.31,77,1014.0,1032.83,64.4,64.4,64.4,Revelstoke,0.4,CA,3333,0.0031,1533471898,1533526286,1,14484,few clouds,02n,801,Clouds,310.0,8.7,3.36
421,stations,0,200,3.04,29.53,1533444370,204283,926.74,89,926.74,1025.57,71.5,71.5,71.5,Watsa,0.4,CD,3333,0.0035,1533441642,1533485700,1,14484,clear sky,01d,800,Clear,28.5009,8.7,4.09
422,stations,76,200,65.8,87.96,1533444371,1488903,992.96,96,992.96,1006.69,51.43,51.43,51.43,Turukhansk,0.115,RU,3333,0.0034,1533417038,1533482091,1,14484,light rain,10d,500,Rain,178.501,8.7,19.98
423,stations,1,200,30.87,-91.02,1533442500,4320277,992.96,94,1020.0,1006.69,73.99,75.2,73.4,Clinton,0.115,US,1184,0.0042,1533468252,1533516928,1,16093,clear sky,01n,800,Clear,110.501,8.7,3.65
424,stations,80,200,0.8,127.4,1533444232,1624041,1019.88,99,1019.88,1021.68,82.75,82.75,82.75,Ternate,0.115,ID,1184,0.0039,1533418319,1533462051,1,16093,broken clouds,04d,803,Clouds,204.001,8.7,12.82
425,stations,75,200,35.17,136.87,1533441600,1856057,1019.88,66,1004.0,1021.68,87.8,87.8,87.8,Nakamura,0.115,JP,7559,0.0048,1533413061,1533462735,1,10000,broken clouds,04d,803,Clouds,200.0,8.7,8.05
426,stations,80,200,66.32,-179.17,1533444373,4031742,968.81,38,968.81,1020.02,55.39,55.39,55.39,Egvekinot,0.115,RU,7559,0.0036,1533480969,1533546364,1,10000,broken clouds,04d,803,Clouds,107.501,8.7,4.21
427,stations,0,200,43.04,74.71,1533444373,1524243,906.39,32,906.39,1021.15,86.26,86.26,86.26,Georgiyevka,0.115,KZ,7559,0.0037,1533426955,1533478663,1,10000,clear sky,01d,800,Clear,52.0009,8.7,4.99
428,stations,64,200,16.29,119.81,1533444373,1717787,1014.53,100,1014.53,1017.63,81.49,81.49,81.49,Catuday,2.445,PH,7559,0.0037,1533418959,1533465044,1,10000,light rain,10d,500,Rain,247.001,8.7,3.53
429,stations,92,200,-33.52,-53.37,1533444374,3449747,1028.47,98,1028.47,1029.99,51.52,51.52,51.52,Santa Vitoria do Palmar,0.12,BR,7559,0.0033,1533464494,1533502661,1,10000,light rain,10n,500,Rain,236.501,8.7,15.73
430,stations,0,200,22.57,59.53,1533444374,286245,985.26,80,985.26,1015.44,88.24,88.24,88.24,Sur,0.12,OM,7559,0.0033,1533432898,1533480032,1,10000,clear sky,01d,800,Clear,226.501,8.7,7.0
431,stations,12,200,66.42,112.4,1533444375,2014624,977.88,50,977.88,1027.6,60.25,60.25,60.25,Udachnyy,0.12,RU,7559,0.0047,1533410732,1533476654,1,10000,few clouds,02d,801,Clouds,199.501,8.7,4.99
432,stations,90,200,50.23,-63.6,1533443940,5972291,977.88,100,1018.0,1027.6,59.0,59.0,59.0,Havre-Saint-Pierre,0.12,CA,3785,0.0037,1533458938,1533513047,1,2816,mist,50n,701,Mist,60.0,8.7,6.93
433,stations,0,200,-13.88,167.55,1533444375,2134814,1020.85,93,1020.85,1024.72,79.15,79.15,79.15,Sola,0.12,VU,3785,0.0036,1533409778,1533451330,1,2816,clear sky,01d,800,Clear,136.001,8.7,15.05
434,stations,90,200,48.38,-4.62,1533443400,2986626,1020.85,100,1023.0,1024.72,59.9,60.8,59.0,Plouzane,0.12,FR,5628,0.0037,1533445125,1533498556,1,500,mist,50n,701,Mist,30.0,8.7,3.36
435,stations,0,200,65.73,150.89,1533444376,2119283,1013.39,54,1013.39,1021.84,60.25,60.25,60.25,Zyryanka,0.12,RU,5628,0.0034,1533401943,1533466984,1,500,clear sky,01d,800,Clear,346.501,8.7,5.77
436,stations,68,200,54.05,122.9,1533444377,2014078,967.43,65,967.43,1025.29,71.14,71.14,71.14,Urusha,0.12,RU,5628,0.0029,1533413276,1533469183,1,500,broken clouds,04d,803,Clouds,12.5009,8.7,5.21
437,stations,92,200,67.47,78.7,1533444377,1489853,1000.58,100,1000.58,1004.17,49.36,49.36,49.36,Tazovskiy,3.11,RU,5628,0.0039,1533418033,1533485500,1,500,moderate rain,10d,501,Rain,356.501,8.7,23.0
438,stations,80,200,56.76,48.47,1533444378,490040,999.28,100,999.28,1018.84,64.84,64.84,64.84,Sovetskiy,0.105,RU,5628,0.0035,1533430433,1533487738,1,500,light rain,10d,500,Rain,9.50092,8.7,3.2
439,stations,56,200,13.08,109.3,1533444235,1563281,1003.5,72,1003.5,1018.36,88.15,88.15,88.15,Tuy Hoa,0.105,VN,5628,0.0117,1533421738,1533467311,1,500,broken clouds,04d,803,Clouds,279.001,8.7,17.07
440,stations,20,200,38.9,-77.04,1533442500,4366164,1003.5,83,1021.0,1018.36,73.53,80.6,68.0,Washington DC.,0.105,US,3131,0.0052,1533463973,1533514487,1,16093,mist,50n,701,Mist,180.0,8.7,5.82
441,stations,32,200,22.68,-3.98,1533444378,2450173,988.83,51,988.83,1021.4,80.86,80.86,80.86,Taoudenni,0.105,ML,3131,0.0036,1533448135,1533495277,1,16093,scattered clouds,03n,802,Clouds,22.5009,8.7,4.54
442,stations,36,200,33.22,106.45,1533444379,1785961,898.36,60,898.36,1016.7,86.62,86.62,86.62,Heihe,0.105,CN,3131,0.0039,1533420586,1533469812,1,16093,scattered clouds,03d,802,Clouds,208.001,8.7,2.98
443,stations,1,200,34.88,-76.9,1533441480,4470244,898.36,100,1023.0,1016.7,76.28,80.6,73.4,Havelock,0.105,US,1772,0.0049,1533464426,1533513972,1,16093,clear sky,01n,800,Clear,210.0,8.7,3.36
444,stations,12,200,26.59,101.72,1533444379,6929460,834.0,94,834.0,1016.17,73.48,73.48,73.48,Panzhihua,1.5,CN,1772,0.004,1533422400,1533470275,1,16093,light rain,10d,500,Rain,188.501,8.7,2.75
445,stations,1,200,43.14,-95.14,1533442500,4877138,834.0,88,1013.0,1016.17,70.07,73.4,68.0,Spencer,1.5,US,900,0.0039,1533467734,1533519405,1,16093,clear sky,01n,800,Clear,150.0,8.7,5.82
446,stations,0,200,24.63,46.72,1533441600,108410,834.0,13,1008.0,1016.17,89.6,89.6,89.6,Riyadh,1.5,SA,7001,0.0035,1533435788,1533483288,1,10000,clear sky,01d,800,Clear,320.0,8.7,3.36
447,stations,0,200,38.09,13.54,1533442800,2523352,834.0,83,1012.0,1016.17,77.0,77.0,77.0,Santa Flavia,1.5,IT,5766,0.0043,1533442323,1533492662,1,10000,clear sky,01d,800,Clear,150.0,8.7,4.7
448,stations,0,200,32.37,62.11,1533444380,1142264,921.79,14,921.79,1011.51,98.5,98.5,98.5,Farah,1.5,AF,5766,0.0032,1533431326,1533480355,1,10000,clear sky,01d,800,Clear,356.001,8.7,4.54
449,stations,12,200,3.17,-52.33,1533444381,3382226,1015.5,88,1015.5,1025.65,74.2,74.2,74.2,Camopi,1.5,GF,5766,0.003,1533461279,1533505354,1,10000,few clouds,02n,801,Clouds,87.0009,8.7,2.64
450,stations,32,200,-14.1,-46.63,1533444381,3461641,966.05,68,966.05,1024.52,69.25,69.25,69.25,Iaciara,1.5,BR,5766,0.0035,1533461184,1533502723,1,10000,scattered clouds,03n,802,Clouds,201.501,8.7,3.09
451,stations,75,200,-10.16,123.6,1533441600,2057087,966.05,58,1012.0,1024.52,86.0,86.0,86.0,Kupang,1.5,ID,8086,0.0038,1533420040,1533462160,1,10000,broken clouds,04d,803,Clouds,160.0,8.7,17.22
452,stations,0,200,34.16,77.58,1533444382,1264976,611.01,56,611.01,1016.7,47.65,47.65,47.65,Leh,1.5,IN,8086,0.0033,1533427414,1533476840,1,10000,clear sky,01d,800,Clear,296.501,8.7,1.41
453,stations,80,200,14.9,-24.5,1533444382,3374210,1015.26,99,1015.26,1026.95,76.54,76.54,76.54,Sao Filipe,1.5,CV,8086,0.0035,1533453710,1533499557,1,10000,broken clouds,04n,803,Clouds,74.0009,8.7,10.25
454,stations,92,200,-9.01,-35.22,1533444383,3395458,1019.31,97,1019.31,1028.04,72.22,72.22,72.22,Maragogi,0.215,BR,8086,0.004,1533458063,1533500365,1,10000,light rain,10n,500,Rain,115.001,8.7,4.54
455,stations,44,200,-26.57,148.79,1533444383,2151187,979.83,59,979.83,1027.35,72.94,72.94,72.94,Roma,0.215,AU,8086,0.0114,1533415331,1533454789,1,10000,scattered clouds,03d,802,Clouds,338.501,8.7,9.24
456,stations,90,200,41.5,-71.37,1533443160,5222866,979.83,100,1019.0,1027.35,71.96,73.4,69.8,Jamestown,0.215,US,2391,0.0053,1533462262,1533513472,1,1207,mist,50n,701,Mist,303.001,8.7,9.01
457,stations,92,200,14.74,-61.18,1533441600,3569907,979.83,88,1014.0,1027.35,78.8,78.8,78.8,Saint-Pierre,0.215,MQ,4143,0.0052,1533462528,1533508345,1,10000,light rain,10n,500,Rain,90.0,8.7,8.05
458,stations,0,200,45.16,29.65,1533444384,665790,1027.58,87,1027.58,1028.29,76.9,76.9,76.9,Sulina,0.215,RO,4143,0.008,1533437449,1533489792,1,10000,clear sky,01d,800,Clear,1.00092,8.7,7.0
459,stations,0,200,-3.75,-73.25,1533441600,3696183,1027.58,94,1011.0,1028.29,73.4,73.4,73.4,Iquitos,0.215,PE,4402,0.0033,1533466803,1533509875,1,10000,clear sky,01n,800,Clear,357.501,8.7,2.19
460,stations,0,200,-30.4,-56.47,1533444385,3443758,1011.36,79,1011.36,1033.52,38.11,38.11,38.11,Artigas,0.215,UY,4402,0.0034,1533464925,1533503715,1,10000,clear sky,01n,800,Clear,214.001,8.7,7.0
